tournament_id,tournament_name,match_id,match_opponent,match_created_at,point_id,point_seq,point_offense_dir,pass_id,pass_seq,x1,y1,x2,y2,pass_direction,is_turnover,comment,pass_created_at
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,15,1,55.9,356.4,89.9,205.0,right,0,,2026-05-04 20:19:01
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,16,2,89.9,205.0,167.8,364.0,right,0,,2026-05-04 20:19:10
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,17,3,167.8,364.0,289.5,422.2,right,0,,2026-05-04 20:19:14
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,18,4,289.5,422.2,262.1,291.7,right,0,,2026-05-04 20:19:21
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,22,5,262.1,291.7,345.4,77.9,right,0,,2026-05-04 20:20:09
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,24,6,345.4,77.9,514.3,75.7,right,0,,2026-05-04 20:20:27
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,2,1,right,25,7,514.3,75.7,925.4,278.5,right,0,,2026-05-04 20:20:32
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,26,1,95.4,388.2,174.3,219.3,right,0,,2026-05-04 20:22:13
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,27,2,174.3,219.3,250.0,380.5,right,0,,2026-05-04 20:22:23
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,28,3,250.0,380.5,366.2,415.6,right,0,,2026-05-04 20:22:32
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,30,4,366.2,415.6,299.3,314.7,right,0,,2026-05-04 20:22:49
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,31,5,299.3,314.7,468.2,432.0,right,0,,2026-05-04 20:23:17
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,32,6,468.2,432.0,537.3,60.3,right,0,,2026-05-04 20:23:24
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,33,7,537.3,60.3,491.2,231.4,right,0,,2026-05-04 20:23:36
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,34,8,491.2,231.4,633.8,409.0,right,0,,2026-05-04 20:23:41
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,35,9,633.8,409.0,650.2,146.9,right,0,,2026-05-04 20:23:48
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,36,10,650.2,146.9,706.1,247.8,right,0,,2026-05-04 20:23:54
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,37,11,706.1,247.8,734.7,136.0,right,0,,2026-05-04 20:23:56
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,3,2,right,38,12,734.7,136.0,921.1,384.9,right,0,,2026-05-04 20:24:03
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,4,3,left,40,1,641.4,11.0,529.6,16.4,left,0,,2026-05-04 20:27:14
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,4,3,left,41,2,529.6,16.4,388.2,20.8,left,0,,2026-05-04 20:27:25
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,4,3,left,42,3,388.2,20.8,302.6,26.3,left,0,,2026-05-04 20:27:32
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,4,3,left,125,4,302.6,26.3,31.8,32.9,left,0,,2026-05-04 21:08:59
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,5,4,left,44,1,719.3,123.9,711.6,214.9,left,0,,2026-05-04 20:29:52
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,5,4,left,45,2,711.6,214.9,657.9,402.4,left,0,,2026-05-04 20:29:59
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,5,4,left,46,3,657.9,402.4,197.4,175.4,left,1,Execution error na dlouhé - visela a byla ubráněna.,2026-05-04 20:30:09
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,48,1,265.3,462.7,423.2,460.5,right,0,,2026-05-04 20:31:36
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,49,2,423.2,460.5,608.6,460.5,right,0,,2026-05-04 20:31:42
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,50,3,608.6,460.5,633.8,391.5,right,0,,2026-05-04 20:31:46
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,51,4,633.8,391.5,640.4,332.2,right,0,,2026-05-04 20:31:47
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,52,5,640.4,332.2,657.9,214.9,right,0,,2026-05-04 20:31:49
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,55,6,657.9,214.9,740.1,107.5,right,0,,2026-05-04 20:32:14
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,6,5,right,57,7,740.1,107.5,859.7,144.7,right,0,,2026-05-04 20:32:23
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,58,1,171.0,183.1,178.7,262.1,right,0,,2026-05-04 20:33:01
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,59,2,178.7,262.1,336.6,410.1,right,0,,2026-05-04 20:33:09
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,61,3,336.6,410.1,563.6,418.9,right,0,,2026-05-04 20:33:16
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,62,4,563.6,418.9,403.5,257.7,right,0,,2026-05-04 20:35:48
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,63,5,403.5,257.7,438.6,91.0,right,0,,2026-05-04 20:35:55
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,64,6,438.6,91.0,521.9,301.5,right,0,,2026-05-04 20:36:08
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,65,7,521.9,301.5,535.1,92.1,right,0,,2026-05-04 20:36:12
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,66,8,535.1,92.1,583.3,210.5,right,0,,2026-05-04 20:36:17
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,67,9,583.3,210.5,612.9,98.7,right,0,,2026-05-04 20:36:22
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,69,10,610.3,102.0,672.2,98.7,right,1,Ubráněný inside break s nedokonalým executionem.,2026-05-04 20:36:37
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,72,11,543.4,6.6,485.3,140.4,right,0,,2026-05-04 20:38:29
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,73,12,485.3,140.4,516.0,257.7,right,0,,2026-05-04 20:38:48
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,74,13,516.0,257.7,597.2,457.2,right,0,,2026-05-04 20:39:02
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,76,14,597.2,457.2,705.7,457.2,right,0,,2026-05-04 20:39:07
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,77,15,705.7,457.2,597.2,311.4,right,0,,2026-05-04 20:39:11
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,78,16,597.2,311.4,571.9,232.5,right,0,,2026-05-04 20:39:19
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,80,17,571.9,232.5,615.8,52.6,right,0,,2026-05-04 20:39:32
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,81,18,615.8,52.6,552.2,74.6,right,0,,2026-05-04 20:39:35
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,82,19,552.2,74.6,701.3,36.2,right,0,,2026-05-04 20:39:41
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,83,20,701.3,36.2,826.3,27.4,right,0,,2026-05-04 20:39:44
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,7,6,right,84,21,826.3,27.4,879.0,41.7,right,0,,2026-05-04 20:39:47
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,85,1,53.7,174.3,191.9,248.9,right,0,,2026-05-04 20:42:38
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,86,2,191.9,248.9,202.8,65.8,right,0,,2026-05-04 20:42:43
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,87,3,202.8,65.8,322.4,134.9,right,0,,2026-05-04 20:42:52
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,88,4,322.4,134.9,280.7,262.1,right,0,,2026-05-04 20:42:55
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,89,5,280.7,262.1,389.3,390.4,right,0,,2026-05-04 20:42:57
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,90,6,389.3,390.4,492.3,371.7,right,0,,2026-05-04 20:43:01
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,91,7,492.3,371.7,417.8,207.2,right,0,,2026-05-04 20:43:05
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,92,8,417.8,207.2,526.3,59.2,right,0,,2026-05-04 20:43:07
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,93,9,526.3,59.2,701.8,65.8,right,0,,2026-05-04 20:43:13
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,8,7,right,94,10,701.8,65.8,859.7,52.6,right,0,,2026-05-04 20:43:14
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,95,1,777.4,88.8,821.3,214.9,left,0,,2026-05-04 20:45:04
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,96,2,821.3,214.9,763.2,95.4,left,0,,2026-05-04 20:45:07
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,97,3,763.2,95.4,811.4,224.8,left,0,,2026-05-04 20:45:09
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,98,4,811.4,224.8,696.3,41.7,left,0,,2026-05-04 20:45:15
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,99,5,696.3,41.7,732.5,152.4,left,0,,2026-05-04 20:45:17
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,100,6,732.5,152.4,587.7,24.1,left,0,,2026-05-04 20:45:35
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,101,7,587.7,24.1,463.8,28.5,left,0,,2026-05-04 20:45:37
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,9,8,left,102,8,463.8,28.5,68.0,18.6,left,0,,2026-05-04 20:45:44
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,103,1,920.0,132.7,846.5,248.9,left,0,,2026-05-04 20:46:29
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,104,2,846.5,248.9,823.5,104.2,left,0,,2026-05-04 20:47:07
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,105,3,823.5,104.2,777.4,289.5,left,0,,2026-05-04 20:47:14
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,106,4,777.4,289.5,797.2,415.6,left,0,,2026-05-04 20:47:15
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,107,5,797.2,415.6,846.5,117.3,left,0,,2026-05-04 20:47:26
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,108,6,846.5,117.3,732.5,31.8,left,0,,2026-05-04 20:47:33
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,109,7,732.5,31.8,558.1,20.8,left,0,,2026-05-04 20:47:57
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,110,8,558.1,20.8,460.5,21.9,left,0,,2026-05-04 20:49:37
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,111,9,464.9,25.2,554.8,81.1,left,0,,2026-05-04 20:49:46
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,112,10,554.8,81.1,592.1,227.0,left,0,,2026-05-04 20:49:52
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,113,11,592.1,227.0,508.8,71.3,left,0,,2026-05-04 20:50:24
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,114,12,508.8,71.3,447.4,37.3,left,0,,2026-05-04 20:50:33
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,115,13,447.4,37.3,335.5,25.2,left,0,,2026-05-04 20:50:46
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,117,14,335.5,25.2,121.7,370.6,left,1,Ubráněný křižný over.,2026-05-04 20:50:59
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,119,15,660.1,222.6,501.1,402.4,left,0,,2026-05-04 20:51:32
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,120,16,501.1,402.4,377.2,229.2,left,0,,2026-05-04 20:51:52
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,121,17,377.2,229.2,344.3,91.0,left,0,,2026-05-04 20:51:57
3,Toms Tourney,3,Thac,2026-05-04 20:10:37,10,9,left,123,18,344.3,91.0,301.5,55.9,left,1,Dobrá obrana na upline.,2026-05-04 20:52:20
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,130,1,819.1,148.0,813.6,262.1,left,0,,2026-05-05 17:35:16
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,131,2,813.6,262.1,799.3,99.8,left,0,,2026-05-05 17:35:20
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,132,3,799.3,99.8,699.6,209.4,left,0,,2026-05-05 17:35:24
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,133,4,699.6,209.4,698.5,375.0,left,0,,2026-05-05 17:35:27
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,134,5,698.5,375.0,86.6,330.0,left,0,,2026-05-05 17:35:33
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,12,1,left,150,6,86.6,330.0,149.1,240.1,left,0,,2026-05-08 08:13:52
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,135,1,732.5,289.5,728.1,448.5,left,0,,2026-05-05 17:37:29
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,136,2,728.1,448.5,394.7,421.1,left,0,,2026-05-05 17:37:42
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,137,3,394.7,421.1,500.0,300.4,left,0,,2026-05-05 17:38:36
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,138,4,500.0,300.4,438.6,128.3,left,0,,2026-05-05 17:38:37
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,139,5,438.6,128.3,342.1,38.4,left,0,,2026-05-05 17:38:45
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,140,6,342.1,38.4,324.6,376.1,left,0,,2026-05-05 17:38:52
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,141,7,324.6,376.1,239.0,406.8,left,0,,2026-05-05 17:38:54
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,143,8,239.0,406.8,115.1,423.2,left,1,"Poach
",2026-05-05 17:39:35
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,144,9,496.3,111.0,177.2,14.5,left,0,,2026-05-05 17:40:46
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,146,10,177.2,14.5,234.2,60.5,left,0,,2026-05-05 17:41:10
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,147,11,234.2,60.5,249.6,182.2,left,0,,2026-05-05 17:41:16
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,148,12,249.6,182.2,204.6,63.8,left,0,,2026-05-05 17:41:21
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,13,2,right,149,13,204.6,63.8,103.7,39.7,left,0,,2026-05-05 17:41:25
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,14,3,right,152,1,168.8,457.3,208.3,121.7,right,0,,2026-05-17 20:57:12
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,14,3,right,153,2,208.3,121.7,248.9,82.3,right,0,,2026-05-17 20:57:17
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,14,3,right,154,3,248.9,82.3,815.8,134.9,right,0,,2026-05-17 20:57:24
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,14,3,right,155,4,815.8,134.9,857.5,70.2,right,0,,2026-05-17 20:57:25
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,156,1,151.3,221.5,206.1,118.4,right,0,,2026-05-17 20:58:59
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,157,2,206.1,118.4,219.3,296.1,right,0,,2026-05-17 20:59:05
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,158,3,219.3,296.1,224.8,122.8,right,0,,2026-05-17 20:59:08
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,159,4,224.8,122.8,233.5,313.6,right,0,,2026-05-17 20:59:11
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,160,5,233.5,313.6,229.2,406.8,right,0,,2026-05-17 20:59:18
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,161,6,229.2,406.8,196.3,338.8,right,0,,2026-05-17 20:59:24
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,162,7,196.3,338.8,217.1,438.6,right,0,,2026-05-17 20:59:26
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,163,8,217.1,438.6,211.6,316.9,right,0,,2026-05-17 20:59:29
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,16,4,right,164,9,211.6,316.9,229.2,457.3,right,1,Mechanický zához,2026-05-17 20:59:36
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,165,1,869.5,190.8,804.8,248.9,left,0,,2026-05-17 21:00:26
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,166,2,804.8,248.9,759.9,45.0,left,0,,2026-05-17 21:00:33
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,167,3,759.9,45.0,816.9,205.1,left,0,,2026-05-17 21:00:42
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,168,4,816.9,205.1,795.0,343.2,left,0,,2026-05-17 21:00:53
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,169,5,795.0,343.2,816.9,95.4,left,0,,2026-05-17 21:01:14
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,17,5,left,170,6,816.9,95.4,650.2,75.7,left,1,"Pozdě vyčištěno, hod do poache",2026-05-17 21:02:19
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,171,1,57.0,218.2,187.5,202.9,right,0,,2026-05-17 21:03:20
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,172,2,187.5,202.9,195.2,46.1,right,0,,2026-05-17 21:03:31
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,173,3,195.2,46.1,262.1,31.8,right,0,,2026-05-17 21:03:32
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,174,4,262.1,31.8,207.2,61.4,right,0,,2026-05-17 21:03:43
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,175,5,207.2,61.4,172.1,252.2,right,0,,2026-05-17 21:03:46
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,176,6,172.1,252.2,182.0,152.4,right,0,,2026-05-17 21:03:59
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,177,7,182.0,152.4,225.9,156.8,right,0,,2026-05-17 21:04:00
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,18,6,right,178,8,225.9,156.8,881.6,83.4,right,0,,2026-05-17 21:04:25
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,179,1,823.5,190.8,709.4,221.5,left,0,,2026-05-17 21:05:00
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,180,2,709.4,221.5,745.6,318.0,left,0,,2026-05-17 21:05:03
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,181,3,745.6,318.0,723.7,204.0,left,0,,2026-05-17 21:05:05
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,182,4,723.7,204.0,673.3,42.8,left,0,,2026-05-17 21:05:07
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,183,5,673.3,42.8,444.1,42.8,left,0,,2026-05-17 21:05:10
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,184,6,444.1,42.8,393.6,32.9,left,0,,2026-05-17 21:05:12
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,185,7,393.6,32.9,229.2,54.8,left,0,,2026-05-17 21:05:15
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,19,7,left,186,8,229.2,54.8,122.8,94.3,left,0,,2026-05-17 21:05:24
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,187,1,852.0,46.1,896.9,206.2,left,0,,2026-05-17 21:06:05
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,188,2,896.9,206.2,880.5,49.4,left,0,,2026-05-17 21:07:02
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,189,3,880.5,49.4,818.0,92.1,left,0,,2026-05-17 21:07:13
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,191,4,818.0,92.1,327.8,311.4,left,1,Nepřečtená dlouhá,2026-05-17 21:07:34
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,193,5,327.8,29.6,356.4,162.3,left,0,,2026-05-17 21:07:56
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,195,6,349.8,160.1,293.9,279.6,left,0,,2026-05-17 21:08:12
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,196,7,293.9,279.6,322.4,94.3,left,0,,2026-05-17 21:08:31
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,198,8,322.4,94.3,261.0,321.3,left,1,misscom/zához,2026-05-17 21:09:00
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,199,9,727.0,405.7,320.2,394.8,left,0,,2026-05-17 21:09:52
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,200,10,320.2,394.8,366.2,416.7,left,0,,2026-05-17 21:10:29
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,201,11,366.2,416.7,392.5,312.5,left,0,,2026-05-17 21:10:31
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,202,12,392.5,312.5,341.0,133.8,left,0,,2026-05-17 21:10:35
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,203,13,341.0,133.8,223.7,414.5,left,0,,2026-05-17 21:10:41
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,20,8,left,204,14,223.7,414.5,32.9,390.4,left,0,,2026-05-17 21:10:43
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,206,1,157.9,3.3,35.1,54.8,right,0,,2026-05-17 21:11:26
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,207,2,35.1,54.8,48.2,334.5,right,0,,2026-05-17 21:11:32
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,208,3,48.2,334.5,94.3,252.2,right,0,,2026-05-17 21:11:34
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,209,4,94.3,252.2,191.9,383.8,right,0,,2026-05-17 21:11:39
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,210,5,191.9,383.8,200.6,293.9,right,0,,2026-05-17 21:11:42
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,212,6,200.6,293.9,752.2,278.5,right,0,,2026-05-17 21:11:51
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,213,7,752.2,278.5,698.5,126.1,right,0,,2026-05-17 21:12:03
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,214,8,698.5,126.1,655.7,41.7,right,0,,2026-05-17 21:12:05
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,215,9,655.7,41.7,741.2,172.2,right,0,,2026-05-17 21:12:07
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,216,10,741.2,172.2,674.3,34.0,right,0,,2026-05-17 21:12:10
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,217,11,674.3,34.0,791.7,269.8,right,0,,2026-05-17 21:12:14
3,Toms Tourney,4,Wall City,2026-05-05 08:15:47,21,9,right,218,12,791.7,269.8,880.5,360.8,right,0,,2026-05-17 21:12:18
3,Toms Tourney,5,Mooncatchers,2026-05-17 21:13:59,23,1,right,219,1,944.1,284.0,888.2,165.6,left,0,,2026-05-18 18:02:31
3,Toms Tourney,5,Mooncatchers,2026-05-17 21:13:59,23,1,right,220,2,888.2,165.6,753.3,48.2,left,0,,2026-05-18 18:02:34
3,Toms Tourney,5,Mooncatchers,2026-05-17 21:13:59,23,1,right,221,3,753.3,48.2,686.4,160.1,left,0,,2026-05-18 18:02:37
3,Toms Tourney,5,Mooncatchers,2026-05-17 21:13:59,23,1,right,222,4,686.4,160.1,461.6,25.2,left,0,,2026-05-18 18:02:42
